symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
CHESSUSDT,0.00340000,2.805,0.12352013,0.12120000,0.12460000,191.40000000,0.12430000,2070.30000000,0.12460000,1968.40000000,0.12120000,0.12590000,0.12110000,2603594.70000000,321596.35402000,1696598627795,1696685027795,14567609,14571417,3809
FTMAUD,0.00000000,0.000,0.00000000,0.42000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
FTMBRL,0.00000000,0.000,0.00000000,1.92300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
SCRTBUSD,0.00570000,2.216,0.25907431,0.25880000,0.26290000,51.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25720000,0.26380000,0.25150000,56329.60000000,14593.55202000,1694070027058,1694156427058,6249598,6249770,173
ADXUSDT,0.00450000,3.261,0.14374793,0.13790000,0.14250000,57.00000000,0.14230000,146.00000000,0.14250000,12.00000000,0.13800000,0.14890000,0.13760000,21699005.00000000,3119186.98090000,1696598624971,1696685024971,8010121,8024025,13905
AUCTIONUSDT,0.16000000,3.053,5.36449323,5.23000000,5.40000000,33.87000000,5.39000000,45.91000000,5.40000000,1691.42000000,5.24000000,5.50000000,5.24000000,315635.13000000,1693222.51700000,1696598636118,1696685036118,9040798,9052381,11584
CELOBUSD,0.00600000,1.379,0.44324030,0.43400000,0.44100000,28.80000000,0.44200000,7064.80000000,0.44400000,9728.70000000,0.43500000,0.44600000,0.43500000,21706.40000000,9621.15130000,1696598670107,1696685070107,3572462,3572551,90
FTMRUB,0.00000000,0.000,0.00000000,36.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
NUAUD,0.00000000,0.000,0.00000000,0.76900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
NURUB,0.00000000,0.000,0.00000000,41.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
REEFTRY,0.00017000,0.459,0.03754353,0.03710000,0.03723000,262264.00000000,0.03720000,233810.00000000,0.03723000,1045889.00000000,0.03706000,0.03800000,0.03705000,72913587.00000000,2737433.49599000,1696598587136,1696684987136,5676388,5677398,1011
REEFBIDR,0.00,0.000,0.00,162.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573255866,1689659655866,-1,-1,0
SHIBDOGE,0.00000010,0.085,0.00011776,0.00011760,0.00011770,18426222.00,0.00011760,112281205.00,0.00011780,64941852.00,0.00011760,0.00011810,0.00011750,3942556579.00,464267.38270370,1696598604209,1696685004209,6428883,6429418,536
DARUSDT,-0.00037000,-0.423,0.08827258,0.08747000,0.08718000,225.00000000,0.08718000,4694.00000000,0.08727000,2962.00000000,0.08755000,0.08935000,0.08700000,8455534.00000000,746391.77973000,1696598670937,1696685070937,45328957,45336423,7467
DARBUSD,-0.00023000,-0.262,0.08832614,0.08727000,0.08744000,328.00000000,0.08719000,283.00000000,0.08736000,151.00000000,0.08767000,0.08917000,0.08733000,83626.00000000,7386.36206000,1696598665532,1696685065532,11324960,11325093,134
DARBNB,-0.00000544,-1.305,0.00041186,0.00041488,0.00041131,45.00000000,0.00040890,1991.00000000,0.00040984,1976.00000000,0.00041675,0.00041949,0.00040908,30459.00000000,12.54480961,1696598597700,1696684997700,1956573,1956612,40
DARBTC,-0.00000007,-2.194,0.00000316,0.00000319,0.00000312,343.00000000,0.00000311,12976.00000000,0.00000312,10271.00000000,0.00000319,0.00000319,0.00000312,320244.00000000,1.01170679,1696598671395,1696685071395,3188055,3188329,275
BNXBTC,0.00000021,2.800,0.00000814,0.00000753,0.00000771,1109.30000000,0.00000771,1573.10000000,0.00000774,1276.20000000,0.00000750,0.00000910,0.00000748,609622.70000000,4.96051717,1696598639927,1696685039927,1547770,1550080,2311
BNXBNB,0.00002000,2.002,0.00104180,0.00097300,0.00101900,19.80000000,0.00101200,3883.40000000,0.00102000,710.60000000,0.00099900,0.00112200,0.00099300,141149.00000000,147.04851290,1696598668540,1696685068540,344054,344601,548
BNXBUSD,0.01140000,5.534,0.22507363,0.20460000,0.21740000,996.20000000,0.21620000,6381.40000000,0.21690000,3422.30000000,0.20600000,0.24190000,0.20600000,727156.10000000,163663.66293000,1696598670132,1696685070132,5381234,5383302,2069
BNXUSDT,0.01030000,5.000,0.22518715,0.20580000,0.21630000,39.70000000,0.21600000,9342.10000000,0.21630000,4310.80000000,0.20600000,0.23820000,0.20580000,42724118.90000000,9620922.41463000,1696598646079,1696685046079,19128124,19176761,48638
RGTUSDT,0.00000000,0.000,0.00000000,14.44000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
RGTBTC,0.00000000,0.000,0.00000000,0.00037960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
RGTBUSD,0.00000000,0.000,0.00000000,14.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
RGTBNB,0.00000000,0.000,0.00000000,0.03997000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LAZIOBUSD,0.00800000,0.452,1.77236703,1.76000000,1.77800000,84.61000000,1.77000000,678.34000000,1.77800000,65.78000000,1.77000000,1.78700000,1.76200000,11423.40000000,20246.45750000,1696598552743,1696684952743,5753169,5753385,217
OXTBUSD,0.00000000,0.000,0.00000000,0.05130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
MANATRY,0.13000000,1.576,8.34384158,8.25000000,8.38000000,11823.80000000,8.37000000,16002.00000000,8.38000000,10.00000000,8.25000000,8.42000000,8.24000000,142481.10000000,1188839.72700000,1696598611288,1696685011288,9124197,9124891,695
ALGORUB,0.07000000,0.699,10.13902933,10.11000000,10.09000000,506.90000000,10.08000000,3663.10000000,10.13000000,8391.60000000,10.02000000,10.27000000,10.02000000,1288.80000000,13067.18100000,1696598652650,1696685052650,226979,226987,9
SHIBUAH,0.00000000,0.000,0.00000000,0.00079300,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689573255866,1689659655866,-1,-1,0
LUNABIDR,0.00,0.000,0.00,0.88,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573255866,1689659655866,-1,-1,0
AUDUSDC,0.00000000,0.000,0.00000000,0.64770000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
MOVRBTC,0.00000540,3.841,0.00014347,0.00014130,0.00014600,15.36200000,0.00014540,24.57300000,0.00014640,2.15200000,0.00014060,0.00015070,0.00013870,5414.80700000,0.77685180,1696598657730,1696685057730,1757526,1760223,2698
MOVRBNB,0.00000000,0.000,0.00000000,0.15520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
MOVRBUSD,0.21000000,5.426,4.07491699,3.87000000,4.08000000,79.41100000,4.07000000,82.40000000,4.09000000,6.19100000,3.87000000,4.21000000,3.87000000,7190.89700000,29302.30839000,1696598622832,1696685022832,2542253,2542606,354
MOVRUSDT,0.21000000,5.440,4.05900002,3.85000000,4.07000000,256.38500000,4.07000000,242.80200000,4.08000000,326.40500000,3.86000000,4.23000000,3.85000000,436372.72200000,1771236.88857000,1696598668580,1696685068580,9876935,9887993,11059
CITYBTC,-0.00000160,-1.553,0.00010189,0.00010370,0.00010140,2.84000000,0.00010140,70.45000000,0.00010180,18.84000000,0.00010300,0.00010300,0.00010100,784.11000000,0.07989613,1696598485669,1696684885669,1121727,1121846,120
CITYBNB,0.00000000,0.000,0.00000000,0.01454000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
CITYBUSD,0.01000000,0.339,2.95046789,2.95400000,2.96400000,141.28000000,0.00000000,0.00000000,0.00000000,0.00000000,2.95400000,2.98700000,2.91900000,7425.74000000,21909.40746000,1694062817175,1694149217175,1716149,1716332,184
CITYUSDT,0.00300000,0.106,2.84616102,2.83800000,2.84400000,18.67000000,2.83900000,133.04000000,2.84300000,36.11000000,2.84100000,2.86000000,2.83000000,46206.38000000,131510.79756000,1696598604498,1696685004498,7088348,7090516,2169
ENSBTC,-0.00000650,-2.326,0.00027551,0.00027920,0.00027290,1.19000000,0.00027240,65.57000000,0.00027300,97.24000000,0.00027940,0.00027940,0.00027150,954.79000000,0.26305645,1696598663771,1696685063771,3023158,3023297,140
ENSBNB,-0.00047000,-1.295,0.03609879,0.03623000,0.03583000,18.09000000,0.03575000,18.09000000,0.03586000,60.00000000,0.03630000,0.03640000,0.03570000,1198.18000000,43.25284320,1696598638229,1696685038229,319940,320113,174
ENSBUSD,-0.04000000,-0.522,7.69473669,7.66000000,7.62000000,0.26000000,7.62000000,23.60000000,7.64000000,299.29000000,7.66000000,7.75000000,7.60000000,2435.14000000,18737.76110000,1696598669496,1696685069496,5588893,5589190,298
ENSUSDT,-0.03000000,-0.392,7.68454583,7.66000000,7.63000000,1.47000000,7.62000000,2086.11000000,7.63000000,68.38000000,7.66000000,7.77000000,7.59000000,70909.94000000,544910.68360000,1696598665154,1696685065154,33257258,33261174,3917
SANDETH,0.00000060,0.329,0.00018244,0.00018310,0.00018290,673.30000000,0.00018310,1135.90000000,0.00018360,82.90000000,0.00018230,0.00018360,0.00018160,11609.70000000,2.11808790,1696598647997,1696685047997,1680380,1680437,58
DOTETH,0.00001400,0.565,0.00247968,0.00248100,0.00249100,1.17000000,0.00249100,1.38000000,0.00249300,37.87000000,0.00247700,0.00250300,0.00246200,3616.22000000,8.96707970,1696598655543,1696685055543,1496309,1496568,260
MATICETH,0.00000570,1.664,0.00034661,0.00034280,0.00034830,6.00000000,0.00034830,545.40000000,0.00034860,318.00000000,0.00034260,0.00035450,0.00034100,263937.20000000,91.48350986,1696598663640,1696685063640,3121188,3122705,1518
ANKRBUSD,-0.00011000,-0.574,0.01910747,0.01916000,0.01906000,5249.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01917000,0.01937000,0.01881000,1318997.30000000,25202.70628300,1696482015991,1696568415991,3266956,3267129,174
SANDTRY,0.10000000,1.209,8.37549088,8.27000000,8.37000000,4.10000000,8.38000000,1446.50000000,8.39000000,2358.00000000,8.27000000,8.46000000,8.27000000,182167.50000000,1525742.23400000,1696598669828,1696685069828,7090476,7091189,714
MANABRL,-0.03900000,-2.294,1.67259205,1.72400000,1.66100000,9.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70000000,1.71600000,1.62100000,13684.60000000,22888.75320000,1692165610331,1692252010331,631678,631790,113
KP3RUSDT,0.36000000,0.793,45.80750703,45.41000000,45.78000000,5.14000000,45.78000000,4.00000000,45.80000000,2.18000000,45.42000000,46.44000000,45.37000000,8582.24000000,393131.01910000,1696598651655,1696685051655,14017432,14021779,4348
QIUSDT,-0.00010000,-1.832,0.00546939,0.00546000,0.00536000,3000.00000000,0.00535000,1525070.00000000,0.00536000,124013.00000000,0.00546000,0.00563000,0.00531000,132303670.00000000,723619.75247000,1696598458432,1696684858432,13017578,13022967,5390
QIBUSD,-0.00013000,-2.372,0.00544582,0.00546000,0.00535000,100000.00000000,0.00534000,121673.00000000,0.00536000,1866.00000000,0.00548000,0.00562000,0.00531000,5203981.00000000,28339.94218000,1696598597779,1696684997779,4306372,4306797,426
QIBNB,0.00000000,0.000,0.00000000,0.00009910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
QIBTC,-0.00000001,-5.000,0.00000020,0.00000020,0.00000019,37327.00000000,0.00000019,3417945.00000000,0.00000020,4485919.00000000,0.00000020,0.00000021,0.00000019,17033628.00000000,3.34909943,1696598560259,1696684960259,1442294,1442675,382
PORTOBTC,-0.00000128,-2.030,0.00006221,0.00006299,0.00006176,10.28000000,0.00006184,57.77000000,0.00006199,11.00000000,0.00006304,0.00006304,0.00006154,1855.18000000,0.11541804,1696598637337,1696685037337,1674898,1674945,48
PORTOUSDT,0.00900000,0.522,1.72848426,1.72400000,1.73300000,151.06000000,1.73100000,22.41000000,1.73200000,89.64000000,1.72400000,1.74200000,1.71900000,117838.60000000,203682.16583000,1696598646424,1696685046424,15798645,15801610,2966
PORTOTRY,0.27000000,0.562,48.21634936,48.01000000,48.28000000,156.45000000,48.28000000,91.65000000,48.29000000,58.67000000,48.01000000,48.54000000,47.91000000,67750.83000000,3266697.68900000,1696598636862,1696685036862,10011788,10012775,988
PORTOEUR,-0.00200000,-0.122,1.63366508,1.64300000,1.63500000,5.43000000,1.63600000,57.86000000,1.64600000,352.22000000,1.63700000,1.63700000,1.63200000,200.08000000,326.86371000,1696598637102,1696685037102,354790,354795,6
POWRUSDT,0.00470000,3.156,0.15191398,0.14850000,0.15360000,290.00000000,0.15360000,1042.00000000,0.15370000,97.00000000,0.14890000,0.15540000,0.14890000,3778039.00000000,573936.95510000,1696598667512,1696685067512,8483208,8487469,4262
POWRBUSD,0.00000000,0.000,0.00000000,0.15040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AVAXETH,-0.00025000,-3.776,0.00665771,0.00661000,0.00637000,0.55000000,0.00637000,777.34000000,0.00638000,34.24000000,0.00662000,0.00722000,0.00626000,37091.50000000,246.94435130,1696598670083,1696685070083,2322949,2325629,2681
SLPTRY,0.00025000,0.603,0.04200175,0.04147000,0.04169000,161776.00000000,0.04173000,142683.00000000,0.04181000,80250.00000000,0.04144000,0.04239000,0.04144000,112527926.00000000,4726369.84637000,1696598670349,1696685070349,9237890,9239424,1535
FISTRY,0.00000000,0.000,0.00000000,8.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
LRCTRY,0.05000000,1.033,4.90881605,4.83000000,4.89000000,16882.70000000,4.88000000,37014.10000000,4.89000000,23.60000000,4.84000000,4.95000000,4.84000000,432838.80000000,2124726.05000000,1696598528327,1696684928327,4536541,4537198,658
CHRETH,-0.00000060,-1.017,0.00005906,0.00005900,0.00005840,519.00000000,0.00005850,300.00000000,0.00005880,5168.10000000,0.00005900,0.00005960,0.00005840,49927.80000000,2.94851665,1696598332602,1696684732602,382682,382843,162
FISBIDR,0.00,0.000,0.00,9124.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573255866,1689659655866,-1,-1,0
VGXUSDT,0.00100000,0.859,0.11803478,0.11640000,0.11740000,1253.10000000,0.11730000,386.40000000,0.11740000,38270.50000000,0.11640000,0.12050000,0.11620000,3886220.50000000,458709.18653000,1696598663756,1696685063756,21464912,21469368,4457
GALAETH,-0.00000010,-1.110,0.00000890,0.00000901,0.00000891,29998.00000000,0.00000893,238557.00000000,0.00000895,191256.00000000,0.00000901,0.00000902,0.00000882,3007090.00000000,26.76218126,1696598659306,1696685059306,1199271,1199595,325
JASMYUSDT,0.00003700,1.118,0.00333984,0.00330800,0.00334600,14903.00000000,0.00334600,343751.30000000,0.00334800,950725.00000000,0.00330900,0.00338100,0.00330800,317102750.40000000,1059071.88430460,1696598671279,1696685071279,49393874,49400976,7103
JASMYBUSD,0.00004100,1.240,0.00334358,0.00331000,0.00334800,21153.70000000,0.00334500,103435.40000000,0.00335000,59701.40000000,0.00330700,0.00336700,0.00330700,12618352.10000000,42190.47899680,1696598623302,1696685023302,12844747,12844897,151
JASMYBNB,0.00000000,0.000,0.00000000,0.00001767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
JASMYBTC,0.00000000,0.000,0.00000000,0.00000017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AMPBTC,0.00000000,0.000,0.00000000,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AMPBNB,0.00000000,0.000,0.00000000,0.00003999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
AMPBUSD,0.00001200,0.749,0.00160877,0.00159300,0.00161400,13742.00000000,0.00161100,124146.00000000,0.00161800,6809.00000000,0.00160200,0.00161800,0.00159900,2406011.00000000,3870.71441500,1696598498016,1696684898016,2346183,2346266,84
AMPUSDT,0.00001600,1.003,0.00160720,0.00159500,0.00161200,12776.00000000,0.00161200,179996.00000000,0.00161300,356614.00000000,0.00159600,0.00162200,0.00159300,333407862.00000000,535852.01734600,1696598649609,1696685049609,8253790,8258334,4545
PLABTC,0.00000005,0.917,0.00000546,0.00000545,0.00000550,1788.57000000,0.00000548,3258.39000000,0.00000550,160.00000000,0.00000545,0.00000550,0.00000543,70716.61000000,0.38642673,1696598272283,1696684672283,1090567,1090804,238
PLABNB,0.00000000,0.000,0.00000000,0.00069680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
PLABUSD,0.00130000,0.888,0.14721352,0.14700000,0.14770000,1052.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14640000,0.14820000,0.14530000,203309.26000000,29929.87092600,1694070011218,1694156411218,1381658,1381807,150
PLAUSDT,0.00400000,2.681,0.15274023,0.14910000,0.15320000,2910.34000000,0.15320000,14745.64000000,0.15330000,85.71000000,0.14920000,0.15390000,0.14910000,2393848.82000000,365637.01801700,1696598582307,1696684982307,5434023,5437946,3924
PYRBTC,-0.00000210,-1.932,0.00010719,0.00010880,0.00010660,14.72000000,0.00010650,9.40000000,0.00010690,169.31800000,0.00010870,0.00010870,0.00010590,14926.85900000,1.59993943,1696598627183,1696685027183,5382136,5382561,426
PYRBUSD,-0.01000000,-0.334,2.99004414,2.98300000,2.98100000,63.46100000,2.97900000,85.13600000,2.98700000,18.00000000,2.99100000,3.01900000,2.95600000,15775.13200000,47168.34099300,1696598641346,1696685041346,5988602,5989005,404
PYRUSDT,-0.00100000,-0.034,2.98791867,2.98200000,2.98100000,3.00300000,2.98100000,35.00000000,2.98200000,10.11000000,2.98200000,3.02100000,2.95800000,315137.44800000,941605.06558100,1696598670747,1696685070747,19554459,19560978,6520
RNDRBTC,0.00000300,4.754,0.00006504,0.00006310,0.00006610,796.53000000,0.00006620,2570.08000000,0.00006630,2528.86000000,0.00006310,0.00006790,0.00006280,443859.50000000,28.87007813,1696598668097,1696685068097,3107299,3112837,5539
RNDRUSDT,0.12000000,6.928,1.82708913,1.73100000,1.85200000,187.01000000,1.85200000,1693.55000000,1.85300000,583.13000000,1.73200000,1.90000000,1.72800000,8528571.09000000,15582459.56193000,1696598670626,1696685070626,27837279,27904189,66911
RNDRBUSD,0.11500000,6.640,1.83809838,1.72900000,1.84700000,260.00000000,1.85200000,325.08000000,1.85500000,3291.04000000,1.73200000,1.89800000,1.72900000,433249.58000000,796355.35073000,1696598663825,1696685063825,8543564,8547747,4184
ALCXBTC,-0.00000470,-1.048,0.00044530,0.00045090,0.00044390,4.79640000,0.00044350,12.08500000,0.00044390,0.45060000,0.00044860,0.00045500,0.00043750,1053.94380000,0.46932488,1696598574563,1696684974563,1259639,1260453,815
ALCXBUSD,-0.25000000,-2.277,10.77379039,10.97000000,10.73000000,9.62040000,0.00000000,0.00000000,0.00000000,0.00000000,10.98000000,11.01000000,10.64000000,2193.80570000,23635.60276800,1692846002548,1692932402548,1554035,1554261,227
ALCXUSDT,0.07000000,0.566,12.45778074,12.37000000,12.44000000,6.00570000,12.43000000,1.62270000,12.44000000,2.39510000,12.37000000,12.71000000,12.30000000,37383.82390000,465719.48151900,1696598585241,1696684985241,6218077,6225314,7238
SANTOSBTC,-0.00000142,-1.408,0.00009971,0.00010082,0.00009940,1.87000000,0.00009945,35.92000000,0.00009978,1.01000000,0.00010082,0.00010085,0.00009900,1345.65000000,0.13418040,1696598609319,1696685009319,5151890,5152170,281
SANTOSUSDT,0.01900000,0.687,2.77704626,2.76600000,2.78400000,84.53000000,2.78300000,240.32000000,2.78500000,13.93000000,2.76500000,2.79700000,2.76100000,178968.54000000,497003.91394000,1696598668953,1696685068953,26026563,26034884,8322
SANTOSBRL,0.00000000,0.000,0.00000000,20.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
SANTOSTRY,0.56000000,0.727,77.48195346,77.05000000,77.61000000,19.34000000,77.62000000,29.84000000,77.68000000,10.68000000,77.05000000,77.97000000,77.04000000,143411.52000000,11111804.71780000,1696598669061,1696685069061,16068134,16070636,2503
MCBTC,-0.00000034,-2.848,0.00001184,0.00001194,0.00001160,420.84000000,0.00001161,613.51000000,0.00001162,2237.52000000,0.00001194,0.00001203,0.00001160,819009.43000000,9.69994646,1696598318974,1696684718974,2053893,2056393,2501
MCBUSD,-0.00310000,-1.153,0.26768927,0.26840000,0.26570000,148.81000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26880000,0.27450000,0.26400000,209934.99000000,56197.34490400,1694667607170,1694754007170,2065593,2066092,500
MCUSDT,-0.00300000,-0.915,0.32979594,0.32740000,0.32490000,61.55000000,0.32480000,4737.54000000,0.32490000,615.57000000,0.32790000,0.33600000,0.32390000,4361072.31000000,1438263.96103200,1696598653588,1696685053588,7983490,8000244,16755
BELTRY,0.05000000,0.303,16.63538922,16.49000000,16.54000000,52.90000000,16.54000000,58.64000000,16.55000000,1116.80000000,16.49000000,16.81000000,16.46000000,376839.38000000,6268869.75870000,1696598667383,1696685067383,8827884,8829342,1459
COCOSBUSD,0.00000000,0.000,0.00000000,1.75890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
DENTTRY,0.00013000,0.771,0.01700152,0.01687000,0.01700000,168940.00000000,0.01700000,420138.00000000,0.01702000,810208.00000000,0.01687000,0.01713000,0.01687000,33231710.00000000,564989.58716000,1696598592584,1696684992584,2198469,2198878,410
ENJTRY,0.06000000,0.971,6.25988347,6.17000000,6.24000000,979.77000000,6.23000000,11255.03000000,6.24000000,4294.59000000,6.18000000,6.34000000,6.18000000,295031.45000000,1846862.49690000,1696598646158,1696685046158,1682006,1682986,981
NEORUB,-44.00000000,-5.656,760.52595087,782.00000000,734.00000000,0.28600000,0.00000000,0.00000000,0.00000000,0.00000000,778.00000000,782.00000000,726.00000000,743.34700000,565334.68400000,1692165612676,1692252012676,88018,88189,172
SANDAUD,0.00000000,0.000,0.00000000,0.63590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
SLPBIDR,0.00,0.000,0.00,32.30,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689573255866,1689659655866,-1,-1,0
ANYBTC,0.00000000,0.000,0.00000000,0.00026020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ANYBUSD,0.00000000,0.000,0.00000000,12.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
ANYUSDT,0.00000000,0.000,0.00000000,12.30000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573255866,1689659655866,-1,-1,0
BICOBTC,0.00000001,0.118,0.00000842,0.00000846,0.00000849,932.38000000,0.00000846,3321.77000000,0.00000849,2168.70000000,0.00000848,0.00000857,0.00000830,73775.06000000,0.62142085,1696598671196,1696685071196,1492602,1493179,578
BICOBUSD,-0.01250000,-4.737,0.26854963,0.26390000,0.25140000,92.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26390000,0.30470000,0.24250000,3861493.97000000,1037002.78892500,1695877215700,1695963615700,2520414,2527790,7377
BICOUSDT,0.00500000,2.154,0.23525074,0.23220000,0.23710000,61.39000000,0.23690000,5147.55000000,0.23720000,1920.26000000,0.23210000,0.23900000,0.23110000,5698756.00000000,1340636.54124800,1696598670336,1696685070336,10536726,10550162,13437
FLUXBTC,-0.00000010,-0.843,0.00001191,0.00001188,0.00001176,438.05000000,0.00001173,1112.30000000,0.00001176,1027.59000000,0.00001186,0.00001205,0.00001173,98853.54000000,1.17700075,1696598578141,1696684978141,2589666,2590058,393
FLUXBUSD,0.00180000,0.553,0.33262943,0.32530000,0.32710000,30.43000000,0.32810000,304.78000000,0.32970000,30.34000000,0.32530000,0.33790000,0.32530000,26300.04000000,8748.16720400,1696598578129,1696684978129,5104382,5104563,182
FLUXUSDT,0.00360000,1.108,0.33176198,0.32530000,0.32850000,403.56000000,0.32820000,830.76000000,0.32850000,550.89000000,0.32490000,0.33890000,0.32490000,2004214.58000000,664922.19319800,1696598655896,1696685055896,15748157,15757300,9144
ALICETRY,-0.04000000,-0.203,19.78181504,19.68000000,19.64000000,0.60400000,19.61000000,195.89600000,19.64000000,887.18600000,19.68000000,19.95000000,19.56000000,70562.44900000,1395853.31519000,1696598483529,1696684883529,1349572,1350320,749
FXSUSDT,0.14600000,2.722,5.42927906,5.35400000,5.50900000,55.20000000,5.50700000,495.70000000,5.50900000,183.50000000,5.36300000,5.53600000,5.33400000,274119.90000000,1488273.43240000,1696598658668,1696685058668,14440090,14450835,10746
GALABRL,-0.00050000,-0.654,0.07583196,0.07650000,0.07600000,1806.60000000,0.07600000,1843.20000000,0.07610000,34203.10000000,0.07650000,0.07690000,0.07500000,2158521.10000000,163684.88308000,1696598658809,1696685058809,1636843,1637621,779
